name;z3-runtime;z3-result;cvc5-runtime;cvc5-result;z3-noodler-runtime;z3-noodler-b3b361a-result;z3-noodler-8dd2385-runtime;z3-noodler-8dd2385-result;z3-noodler-6724479-runtime;z3-noodler-6724479-result;z3-noodler-c680fa4-runtime;z3-noodler-c680fa4-result
../formulae/slent/slent_stranger_str_rep_30220_sink.smt2;TO;TO;TO;TO;0.09; sat;0.1; sat;0.1; sat;0.11; sat
../formulae/slent/slent_stranger_str_rep_16778_sink.smt2;TO;TO;0.25; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat
../formulae/slent/slent_kaluza_1836_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1377_sink.smt2;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_73_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_720_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_lan_rep_14857_sink.smt2;TO;TO;0.02; sat;0.53; sat;0.07; sat;0.06; sat;2.1; sat
../formulae/slent/slent_kaluza_450_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat
../formulae/slent/slent_kaluza_499_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1853_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1638_sink.smt2;0.0; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1312_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.02; sat;0.01; sat;0.03; sat
../formulae/slent/slent_kaluza_16_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_573_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_329_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/slent/slent_kaluza_1474_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1829_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1704_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_165_sink.smt2;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_215_sink.smt2;0.01; sat;0.01; sat;0.03; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_201_sink.smt2;0.02; sat;0.02; sat;0.03; sat;0.07; sat;0.05; sat;0.07; sat
../formulae/slent/slent_stranger_str_rep_19418_sink.smt2;0.02; unsat;0.08; unsat;0.74; unsat;0.75; unsat;0.69; unsat;0.31; unsat
../formulae/slent/slent_kaluza_347_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_171_sink.smt2;0.03; sat;0.02; sat;0.03; sat;0.06; sat;0.07; sat;0.07; sat
../formulae/slent/slent_kaluza_492_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.03; sat;0.03; sat
../formulae/slent/slent_kaluza_1710_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1526_sink.smt2;0.01; unsat;0.0; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_421_sink.smt2;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_798_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_17363_sink.smt2;0.26; sat;7.43; sat;0.07; sat;0.07; sat;0.06; sat;0.1; sat
../formulae/slent/slent_kaluza_567_sink.smt2;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat
../formulae/slent/slent_kaluza_1306_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_20731_sink.smt2;TO;TO;16.19; sat;0.06; sat;0.07; sat;0.06; sat;2.74; sat
../formulae/slent/slent_kaluza_1130_sink.smt2;0.03; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1847_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_1595_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_19439_sink.smt2;0.04; unsat;0.09; unsat;0.77; unsat;0.73; unsat;1.47; unsat;1.17; unsat
../formulae/slent/slent_kaluza_59_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_10204_sink.smt2;TO;TO;0.68; sat;0.08; sat;0.07; sat;0.08; sat;0.16; sat
../formulae/slent/slent_kaluza_150_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_stranger_str_rep_17081_sink.smt2;0.04; unsat;0.08; unsat;0.74; unsat;0.74; unsat;38.98; unsat;3.53; unsat
../formulae/slent/slent_kaluza_961_sink.smt2;0.01; unsat;0.0; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_366_sink.smt2;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_2172_sink.smt2;0.02; unsat;0.06; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1441_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1394_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_17803_sink.smt2;TO;TO;0.11; sat;0.04; sat;0.05; sat;0.04; sat;0.08; sat
../formulae/slent/slent_stranger_str_rep_6347_sink.smt2;0.02; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_23_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_546_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_770_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1920_sink.smt2;0.0; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1111_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1275_sink.smt2;0.02; unsat;0.01; unsat;0.03; sat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1043_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1569_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1934_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_37_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.02; sat;0.03; sat;0.01; sat
../formulae/slent/slent_stranger_str_rep_17951_sink.smt2;0.03; unsat;0.07; unsat;2.09; unsat;2.15; unsat;1.88; unsat;0.02; unsat
../formulae/slent/slent_kaluza_849_sink.smt2;0.02; sat;0.0; sat;0.03; sat;0.02; sat;0.03; sat;0.01; sat
../formulae/slent/slent_kaluza_880_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_308_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_414_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.03; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_1663_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat
../formulae/slent/slent_stranger_str_rep_29972_sink.smt2;0.29; unsat;13.37; unsat;1.33; unsat;1.37; unsat;14.56; unsat;0.56; unsat
../formulae/slent/slent_stranger_str_rep_2166_sink.smt2;0.05; sat;23.07; sat;0.04; sat;0.03; sat;0.03; sat;0.04; sat
../formulae/slent/slent_kaluza_1808_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.03; unsat
../formulae/slent/slent_kaluza_1513_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_19088_sink.smt2;55.75; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.18; unsat
../formulae/slent/slent_stranger_str_rep_19041_sink.smt2;TO;TO;TO;TO;0.08; sat;0.08; sat;0.05; sat;2.41; sat
../formulae/slent/slent_kaluza_144_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_234_sink.smt2;0.03; sat;0.04; sat;0.03; sat;0.16; sat;0.13; sat;0.14; sat
../formulae/slent/slent_kaluza_528_sink.smt2;0.01; sat;0.0; sat;0.03; sat;0.03; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_833_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_324_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_438_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_112_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_748_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_262_sink.smt2;0.04; sat;0.08; sat;0.1; sat;TO;TO;TO;TO;TO;TO
../formulae/slent/slent_kaluza_1129_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_29862_sink.smt2;0.02; unsat;0.08; unsat;0.8; unsat;0.79; unsat;0.74; unsat;0.63; unsat
../formulae/slent/slent_kaluza_1897_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_218_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_61_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_674_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_397_sink.smt2;0.03; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_168_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.0; unsat
../formulae/slent/slent_stranger_str_rep_30232_sink.smt2;0.13; sat;37.03; sat;0.07; sat;0.07; sat;0.06; sat;0.1; sat
../formulae/slent/slent_kaluza_1015_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1686_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1365_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_29673_sink.smt2;0.03; unsat;0.07; unsat;0.71; unsat;0.67; unsat;0.62; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1479_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_2183_sink.smt2;0.02; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.03; sat;TO;TO
../formulae/slent/slent_kaluza_1371_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_456_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_660_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_17778_sink.smt2;0.02; unsat;0.11; unsat;0.79; unsat;0.75; unsat;2.95; unsat;0.6; unsat
../formulae/slent/slent_kaluza_75_sink.smt2;0.01; sat;0.03; sat;0.02; sat;0.07; sat;0.06; sat;0.07; sat
../formulae/slent/slent_kaluza_726_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1883_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_29337_sink.smt2;0.03; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.04; sat;0.02; unsat
../formulae/slent/slent_kaluza_871_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_19373_sink.smt2;0.04; unsat;0.1; unsat;1.03; unsat;0.97; unsat;6.47; unsat;1.99; unsat
../formulae/slent/slent_kaluza_795_sink.smt2;0.02; sat;0.02; sat;0.01; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/slent/slent_kaluza_276_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_106_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_330_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1350_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1485_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1811_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1020_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_4429_sink.smt2;8.84; sat;0.09; sat;0.04; sat;0.03; sat;0.03; sat;0.04; sat
../formulae/slent/slent_stranger_str_rep_17045_sink.smt2;0.03; unsat;0.08; unsat;0.65; unsat;0.67; unsat;10.75; unsat;0.44; unsat
../formulae/slent/slent_kaluza_194_sink.smt2;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_477_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_10209_sink.smt2;0.13; sat;0.12; sat;0.03; sat;0.03; sat;0.04; sat;0.05; sat
../formulae/slent/slent_kaluza_54_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_531_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_1570_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.0; unsat
../formulae/slent/slent_kaluza_1600_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_20830_sink.smt2;0.04; unsat;0.14; unsat;58.86; unsat;62.65; unsat;56.22; unsat;16.61; unsat
../formulae/slent/slent_stranger_lan_rep_9102_sink.smt2;23.33; sat;0.01; sat;0.15; sat;0.15; sat;0.1; sat;2.39; sat
../formulae/slent/slent_stranger_str_rep_19352_sink.smt2;0.02; unsat;0.11; unsat;2.11; unsat;2.18; unsat;1.96; unsat;0.18; unsat
../formulae/slent/slent_kaluza_850_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_12871_sink.smt2;TO;TO;0.04; sat;0.03; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_19508_sink.smt2;0.02; unsat;0.09; unsat;0.91; unsat;0.94; unsat;0.84; unsat;1.91; unsat
../formulae/slent/slent_kaluza_133_sink.smt2;0.01; sat;0.02; sat;0.03; sat;0.06; sat;0.06; sat;0.07; sat
../formulae/slent/slent_kaluza_902_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_305_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_596_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_17671_sink.smt2;0.05; unsat;0.15; unsat;6.24; unsat;6.32; unsat;6.07; unsat;1.16; unsat
../formulae/slent/slent_kaluza_243_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1939_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1422_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1108_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1614_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_1278_sink.smt2;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_89_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_40_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_239_sink.smt2;0.01; sat;0.03; sat;0.02; sat;0.06; sat;0.07; sat;0.06; sat
../formulae/slent/slent_kaluza_713_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_149_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_180_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_655_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_14787_sink.smt2;0.09; unsat;0.01; unsat;0.03; unsat;0.04; unsat;0.05; sat;0.04; unsat
../formulae/slent/slent_stranger_str_rep_20635_sink.smt2;0.03; unsat;0.06; unsat;0.73; unsat;0.71; unsat;0.69; unsat;0.35; unsat
../formulae/slent/slent_kaluza_1728_sink.smt2;0.01; unsat;0.01; unsat;TO;TO;0.02; unsat;0.01; sat;0.03; unsat
../formulae/slent/slent_kaluza_1202_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1943_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1458_sink.smt2;0.02; unsat;0.06; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1491_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1172_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
