name;noodler-4cdee77f-runtime;noodler-4cdee77f-version;noodler-4cdee77f-result;noodler-4cdee77f-time;noodler-4cdee77f-min-runtime;noodler-4cdee77f-min-version;noodler-4cdee77f-min-result;noodler-4cdee77f-min-time
../formulae/pyex-hard-z3-enum/smt/eq13754.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13755.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13756.txt.smt2;TO;TO;TO;TO;1.69; 4cdee77f; sat; 0.16
../formulae/pyex-hard-z3-enum/smt/eq13757.txt.smt2;TO;TO;TO;TO;1.69; 4cdee77f; sat; 0.17
../formulae/pyex-hard-z3-enum/smt/eq13758.txt.smt2;TO;TO;TO;TO;1.68; 4cdee77f; sat; 0.17
../formulae/pyex-hard-z3-enum/smt/eq13759.txt.smt2;TO;TO;TO;TO;1.67; 4cdee77f; sat; 0.16
../formulae/pyex-hard-z3-enum/smt/eq1376.txt.smt2;1.54; 4cdee77f; unsat; 0.07;1.61; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13760.txt.smt2;29.49; 4cdee77f; sat; 28.9;1.71; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13761.txt.smt2;TO;TO;TO;TO;1.61; 4cdee77f; sat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq13762.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq13763.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13764.txt.smt2;1.55; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13765.txt.smt2;54.77; 4cdee77f; sat; 55.14;1.59; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq13766.txt.smt2;TO;TO;TO;TO;1.62; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13767.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13768.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13769.txt.smt2;1.57; 4cdee77f; unsat; 0.07;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1377.txt.smt2;1.61; 4cdee77f; unsat; 0.07;1.6; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13770.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13771.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13772.txt.smt2;1.56; 4cdee77f; unsat; 0.09;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13773.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.55; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13774.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13775.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13776.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13777.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.55; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13778.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13779.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1378.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.57; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13780.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13781.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13782.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13783.txt.smt2;1.64; 4cdee77f; unsat; 0.09;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13784.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13785.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13786.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13787.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13788.txt.smt2;1.54; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13789.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.71; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1379.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13790.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13791.txt.smt2;1.57; 4cdee77f; unsat; 0.09;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13792.txt.smt2;TO;TO;TO;TO;1.75; 4cdee77f; sat; 0.19
../formulae/pyex-hard-z3-enum/smt/eq13793.txt.smt2;TO;TO;TO;TO;1.7; 4cdee77f; sat; 0.18
../formulae/pyex-hard-z3-enum/smt/eq13794.txt.smt2;1.56; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13795.txt.smt2;TO;TO;TO;TO;1.66; 4cdee77f; sat; 0.19
../formulae/pyex-hard-z3-enum/smt/eq13796.txt.smt2;TO;TO;TO;TO;1.72; 4cdee77f; sat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq13797.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13798.txt.smt2;TO;TO;TO;TO;1.67; 4cdee77f; sat; 0.13
../formulae/pyex-hard-z3-enum/smt/eq13799.txt.smt2;1.59; 4cdee77f; unsat; 0.09;1.66; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq138.txt.smt2;1.66; 4cdee77f; unsat; 0.11;1.61; 4cdee77f; unsat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq1380.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13800.txt.smt2;TO;TO;TO;TO;1.66; 4cdee77f; sat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq13801.txt.smt2;TO;TO;TO;TO;1.65; 4cdee77f; sat; 0.16
../formulae/pyex-hard-z3-enum/smt/eq13802.txt.smt2;TO;TO;TO;TO;1.66; 4cdee77f; sat; 0.17
../formulae/pyex-hard-z3-enum/smt/eq13803.txt.smt2;1.63; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq13804.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.64; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq13805.txt.smt2;1.67; 4cdee77f; unsat; 0.09;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13806.txt.smt2;1.58; 4cdee77f; unsat; 0.09;1.59; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq13807.txt.smt2;TO;TO;TO;TO;1.75; 4cdee77f; sat; 0.2
../formulae/pyex-hard-z3-enum/smt/eq13808.txt.smt2;TO;TO;TO;TO;1.67; 4cdee77f; sat; 0.19
../formulae/pyex-hard-z3-enum/smt/eq13809.txt.smt2;1.55; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1381.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13810.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13811.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.6; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq13812.txt.smt2;1.68; 4cdee77f; unsat; 0.09;1.57; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13813.txt.smt2;1.63; 4cdee77f; unsat; 0.09;1.6; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq13814.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13815.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13816.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13817.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13818.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13819.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1382.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13820.txt.smt2;1.59; 4cdee77f; unsat; 0.07;1.65; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13821.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13822.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13823.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13824.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq13825.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13826.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13827.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13828.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.68; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13829.txt.smt2;54.96; 4cdee77f; sat; 55.12;1.62; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq1383.txt.smt2;1.56; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13830.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13831.txt.smt2;1.64; 4cdee77f; unsat; 0.07;1.6; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13832.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13833.txt.smt2;TO;TO;TO;TO;1.68; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13834.txt.smt2;TO;TO;TO;TO;1.64; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13835.txt.smt2;TO;TO;TO;TO;1.59; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13836.txt.smt2;TO;TO;TO;TO;1.66; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13837.txt.smt2;TO;TO;TO;TO;1.72; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13838.txt.smt2;TO;TO;TO;TO;1.6; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13839.txt.smt2;TO;TO;TO;TO;1.63; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq1384.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13840.txt.smt2;TO;TO;TO;TO;1.63; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13841.txt.smt2;TO;TO;TO;TO;1.64; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13842.txt.smt2;TO;TO;TO;TO;1.6; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13843.txt.smt2;TO;TO;TO;TO;1.6; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13844.txt.smt2;TO;TO;TO;TO;1.67; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13845.txt.smt2;TO;TO;TO;TO;1.59; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13846.txt.smt2;TO;TO;TO;TO;1.65; 4cdee77f; sat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq13847.txt.smt2;TO;TO;TO;TO;1.64; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13848.txt.smt2;TO;TO;TO;TO;1.62; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13849.txt.smt2;TO;TO;TO;TO;1.64; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq1385.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13850.txt.smt2;TO;TO;TO;TO;1.61; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13851.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13852.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13853.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13854.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13855.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13856.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13857.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13858.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.57; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13859.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq1386.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13860.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13861.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq13862.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13863.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13864.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13865.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13866.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13867.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13868.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13869.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1387.txt.smt2;1.63; 4cdee77f; unsat; 0.09;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13870.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.55; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13871.txt.smt2;1.53; 4cdee77f; unsat; 0.08;1.68; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13872.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13873.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.53; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13874.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13875.txt.smt2;1.56; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13876.txt.smt2;54.53; 4cdee77f; sat; 54.62;1.68; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq13877.txt.smt2;TO;TO;TO;TO;1.59; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13878.txt.smt2;1.56; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13879.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1388.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13880.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13881.txt.smt2;1.69; 4cdee77f; unsat; 0.08;1.57; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13882.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.57; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13883.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13884.txt.smt2;31.02; 4cdee77f; sat; 30.45;1.6; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq13885.txt.smt2;19.93; 4cdee77f; sat; 19.06;1.65; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq13886.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13887.txt.smt2;1.65; 4cdee77f; unsat; 0.07;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13888.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13889.txt.smt2;1.57; 4cdee77f; unsat; 0.07;1.62; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq1389.txt.smt2;1.55; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13890.txt.smt2;TO;TO;TO;TO;1.62; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq13891.txt.smt2;37.08; 4cdee77f; sat; 36.69;1.6; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13892.txt.smt2;1.55; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13893.txt.smt2;18.12; 4cdee77f; sat; 17.18;1.62; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13894.txt.smt2;27.06; 4cdee77f; sat; 26.42;1.64; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13895.txt.smt2;29.48; 4cdee77f; sat; 28.97;1.66; 4cdee77f; sat; 0.15
../formulae/pyex-hard-z3-enum/smt/eq13896.txt.smt2;47.45; 4cdee77f; sat; 47.77;1.67; 4cdee77f; sat; 0.14
../formulae/pyex-hard-z3-enum/smt/eq13897.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13898.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13899.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.7; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq139.txt.smt2;1.64; 4cdee77f; unsat; 0.11;1.63; 4cdee77f; unsat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq1390.txt.smt2;1.64; 4cdee77f; unsat; 0.09;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13900.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13901.txt.smt2;27.06; 4cdee77f; sat; 26.34;1.62; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq13902.txt.smt2;TO;TO;TO;TO;1.61; 4cdee77f; sat; 0.13
../formulae/pyex-hard-z3-enum/smt/eq13903.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13904.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13905.txt.smt2;48.84; 4cdee77f; sat; 49.01;1.65; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq13906.txt.smt2;1.57; 4cdee77f; unsat; 0.07;1.6; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13907.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13908.txt.smt2;TO;TO;TO;TO;1.64; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq13909.txt.smt2;1.55; 4cdee77f; unsat; 0.07;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1391.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13910.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13911.txt.smt2;1.55; 4cdee77f; unsat; 0.07;1.59; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13912.txt.smt2;1.55; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13913.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13914.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13915.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13916.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq13917.txt.smt2;1.65; 4cdee77f; unsat; 0.07;1.71; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13918.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13919.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1392.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13920.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13921.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.57; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13922.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13923.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq13924.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
